cycle,Population_size,Deleterious_muts,Beneficial_muts,Pct_del_destined_fix
165,2912,2030648,2104,0.289718
166,2977,2040268,2056,0.290067
167,3012,2050998,2078,0.290319
168,2932,2040464,2065,0.293578
169,2979,2044881,2045,0.294751
170,3004,2054015,2035,0.295219
171,3083,2070415,2032,0.294629
172,3036,2064579,2023,0.297231
173,2934,2053172,2002,0.300644
174,2908,2047795,1990,0.303094
175,3015,2064709,2002,0.302353
176,2938,2056230,2001,0.305373
177,2896,2048701,2012,0.308286
178,2988,2064658,2033,0.307619
179,2976,2067879,2029,0.308817
180,2941,2067430,2051,0.310578
181,2935,2068188,2086,0.312156
182,2954,2070615,2074,0.313539
183,3007,2083707,2083,0.313227
184,3021,2093020,2121,0.313546
185,2973,2088047,2119,0.316084
186,2963,2084902,2139,0.318308
187,2883,2070720,2092,0.3222
188,2894,2067726,2055,0.324328
189,2861,2061276,2065,0.327078
190,3021,2084150,2077,0.325155
191,2916,2074937,2104,0.328233
192,2945,2080879,2100,0.328971
193,2953,2089603,2119,0.329266
194,2950,2088694,2097,0.331072
195,2962,2094429,2122,0.33189
196,2937,2094118,2114,0.333655
197,2892,2088676,2099,0.336364
198,2922,2091247,2098,0.337551
199,2861,2082772,2088,0.340614
200,2965,2094307,2107,0.340365
201,2817,2075869,2119,0.345137
202,2878,2083330,2117,0.345619
203,2933,2089691,2134,0.346275
204,2942,2091174,2084,0.347834
205,2904,2090781,2071,0.349629
206,2919,2094876,2091,0.350575
207,2866,2090305,2094,0.353045
208,2916,2095574,2106,0.3539
209,2927,2100163,2115,0.354878
210,2891,2098582,2134,0.356827
211,2869,2096456,2115,0.358993
212,2834,2089262,2121,0.361939
213,2905,2102028,2141,0.361472
214,2914,2107169,2126,0.362392
215,2867,2103364,2124,0.364819
216,3011,2121901,2158,0.363209
217,2820,2101763,2162,0.368367
218,2845,2098542,2184,0.370651
219,2973,2120521,2203,0.368579
220,2863,2109887,2151,0.372196
221,2995,2130107,2174,0.370265
222,2856,2113233,2146,0.37483
223,2883,2113751,2123,0.376435
224,2985,2131772,2140,0.374921
225,2876,2124249,2155,0.377922
226,2847,2118557,2123,0.380605
227,2916,2131721,2130,0.379936
228,2925,2135816,2142,0.38089
229,2867,2127942,2131,0.383989
230,2885,2128919,2159,0.38554
231,2918,2136329,2142,0.385916
232,2839,2126067,2156,0.389515
233,2819,2118420,2147,0.392634
234,2902,2135322,2160,0.391229
235,2861,2131923,2172,0.393516
236,2794,2124244,2148,0.396657
237,2843,2125842,2153,0.398036
238,2860,2131693,2159,0.398623
239,2901,2138721,2148,0.399017
240,2845,2131339,2155,0.402048
241,2892,2137127,2136,0.402713
242,2858,2134173,2139,0.404971
243,2896,2141521,2107,0.405193
244,2872,2142837,2138,0.406594
245,2876,2143826,2118,0.408165
246,2910,2150864,2120,0.408521
247,2798,2141472,2123,0.412049
248,2806,2137233,2094,0.414516
249,2820,2136995,2063,0.416259
250,2829,2139230,2133,0.417494
251,2859,2145628,2167,0.41794
252,2763,2133511,2160,0.422002
253,2785,2128932,2145,0.424562
254,2771,2128022,2141,0.426368
255,2787,2132468,2108,0.427198
256,2797,2138918,2130,0.427699
257,2763,2134178,2140,0.430292
258,2869,2153744,2152,0.428018
259,2863,2157074,2168,0.429058
260,2752,2141823,2132,0.433846
261,2843,2149468,2132,0.433952
262,2768,2140594,2130,0.437455
263,2810,2145627,2137,0.438197
264,2872,2155836,2136,0.437833
265,2741,2142249,2098,0.442337
266,2827,2154988,2128,0.441387
267,2826,2155472,2125,0.442898
268,2770,2150532,2168,0.445566
269,2818,2154800,2170,0.446372
270,2820,2156251,2172,0.447766
271,2898,2168100,2150,0.446864
272,2763,2152451,2112,0.451752
273,2787,2153218,2099,0.453171
274,2814,2154524,2086,0.454626
275,2887,2173582,2152,0.4523
276,2784,2161825,2142,0.456394
277,2749,2152380,2125,0.460025
278,2779,2157033,2145,0.460702
279,2773,2154021,2164,0.462975
280,2844,2165023,2176,0.462222
281,2749,2155060,2148,0.465974
282,2809,2163112,2170,0.465902
283,2704,2148484,2188,0.470834
284,2753,2151944,2193,0.471786
285,2805,2159062,2199,0.47187
286,2833,2166011,2187,0.472052
287,2786,2163034,2190,0.474284
288,2754,2157972,2138,0.476991
289,2797,2162684,2160,0.477543
290,2734,2156907,2161,0.48052
291,2799,2169708,2172,0.47933
292,2686,2155212,2147,0.484216
293,2720,2155113,2154,0.485867
294,2742,2158168,2151,0.486785
295,2730,2156784,2160,0.48884
296,2794,2165721,2164,0.488425
297,2692,2155396,2163,0.492425
298,2755,2159624,2141,0.493138
299,2708,2157081,2165,0.49539
300,2749,2159600,2162,0.49656
