cycle,Population_size,Deleterious_muts,Beneficial_muts,Pct_del_destined_fix
40,3179,1475534,1524,0.0947672
41,3276,1501335,1550,0.0956012
42,3166,1498736,1516,0.0981918
43,3174,1507809,1561,0.100023
44,3241,1528093,1594,0.101083
45,3248,1543158,1604,0.10237
46,3200,1549872,1643,0.104254
47,3224,1565058,1654,0.105585
48,3244,1578044,1645,0.107033
49,3198,1582649,1680,0.10899
50,3229,1596963,1678,0.110316
51,3105,1589775,1642,0.113094
52,3159,1599376,1669,0.114665
53,3210,1617683,1677,0.115581
54,3237,1631487,1708,0.116858
55,3257,1647505,1736,0.117913
56,3213,1651645,1739,0.119803
57,3216,1662357,1733,0.121156
58,3133,1656493,1717,0.123781
59,3143,1659915,1738,0.125639
60,3190,1674154,1718,0.126721
61,3155,1675233,1719,0.128722
62,3184,1684504,1727,0.13015
63,3143,1685015,1741,0.132267
64,3249,1708014,1738,0.1326
65,3224,1717449,1752,0.133932
66,3188,1724310,1757,0.135493
67,3153,1722811,1788,0.137622
68,3106,1716215,1764,0.140301
69,3174,1729881,1781,0.14128
70,3146,1737463,1794,0.142738
71,3106,1740479,1778,0.144433
72,3197,1758367,1811,0.145042
73,3196,1768546,1789,0.146183
74,3316,1797136,1839,0.145872
75,3120,1777962,1811,0.149457
76,3218,1792027,1825,0.150296
77,3097,1781459,1787,0.153158
78,3138,1787825,1825,0.154668
79,3104,1787314,1841,0.156788
80,3102,1787464,1809,0.158786
81,3089,1790538,1877,0.160467
82,3181,1809432,1880,0.160793
83,3094,1802789,1839,0.163404
84,3044,1800755,1841,0.165585
85,3152,1820420,1861,0.165748
86,3165,1831228,1884,0.166776
87,3156,1832232,1888,0.168714
88,3142,1839617,1909,0.169916
89,3078,1832388,1930,0.172602
90,3192,1850999,1940,0.172762
91,3087,1842893,1951,0.175455
92,3137,1857500,1954,0.176097
93,3057,1848710,1954,0.178842
94,3194,1871031,1964,0.178594
95,3102,1866896,1954,0.180876
96,3069,1862467,1952,0.183284
97,3076,1869529,1908,0.184491
98,3180,1890169,1923,0.184405
99,3111,1889337,1942,0.1864
100,3125,1890703,1958,0.188147
101,3057,1884933,1919,0.190638
102,3107,1892513,1947,0.191789
103,3096,1895972,1961,0.193367
104,3198,1919671,1996,0.192839
105,3148,1919035,1972,0.194789
106,3179,1929966,1942,0.195562
107,3149,1931521,1990,0.197252
108,3039,1918862,1970,0.200461
109,3021,1914063,1981,0.2028
110,3136,1927672,2000,0.203145
111,2983,1912673,1989,0.20668
112,3111,1928595,2008,0.20687
113,3072,1929400,2006,0.208608
114,3004,1923989,1998,0.211032
115,3056,1931948,2024,0.211992
116,3048,1931967,1994,0.213857
117,3016,1925840,1988,0.216491
118,3035,1929299,2020,0.217908
119,3071,1939170,2019,0.218703
120,3065,1944454,2008,0.219928
121,3071,1948471,2025,0.221288
122,3077,1955863,2036,0.222325
123,3039,1958651,2043,0.223758
124,3031,1956733,2020,0.225729
125,3049,1957816,2005,0.227471
126,3015,1953475,2017,0.229738
127,3017,1955389,2029,0.231363
128,3042,1962282,2030,0.232338
129,3017,1960916,2018,0.234377
130,2949,1952797,2032,0.237092
131,3058,1970442,2057,0.236702
132,3026,1969941,2060,0.238602
133,3075,1981357,2044,0.239042
134,3033,1982390,2051,0.240743
135,3023,1986383,2039,0.242142
136,3075,1994334,2058,0.243
137,3041,1991546,2063,0.245138
138,3072,1997835,2100,0.246155
139,3078,2000529,2086,0.247666
140,2951,1984774,2050,0.251483
141,3058,2000498,2060,0.251263
142,3065,2012573,2046,0.251605
143,3056,2012250,2072,0.253405
144,2995,2005526,2080,0.25611
145,3010,2010795,2087,0.257225
146,3071,2021036,2129,0.257726
147,3007,2016134,2117,0.260164
148,3079,2027887,2110,0.260375
149,2940,2009492,2090,0.264509
150,3039,2020717,2108,0.264857
151,2987,2020652,2104,0.266723
152,2981,2021004,2074,0.268429
153,2997,2026435,2084,0.269453
154,2999,2034350,2089,0.27013
155,3010,2038534,2117,0.27138
156,3117,2056231,2147,0.270773
157,2995,2049399,2084,0.273442
158,3033,2052323,2105,0.274742
159,3035,2053914,2123,0.276271
160,3034,2058979,2100,0.277332
161,2900,2039791,2077,0.28166
162,2992,2049190,2078,0.28216
163,2924,2039065,2097,0.285277
164,3061,2058249,2123,0.284289
165,3019,2060417,2132,0.285771
166,3047,2062067,2115,0.287317
167,3042,2069451,2138,0.28806
168,3039,2072772,2123,0.289253
169,2998,2071404,2153,0.291128
170,2984,2069313,2127,0.293123
171,3033,2080202,2144,0.293289
172,3022,2080404,2160,0.294961
173,2903,2062913,2141,0.299094
174,2986,2073487,2133,0.299282
175,2992,2079208,2141,0.300135
176,2994,2084416,2142,0.301063
177,2956,2082472,2136,0.303111
178,2928,2072247,2124,0.306318
179,2905,2067556,2130,0.30878
180,2967,2072686,2105,0.309731
181,2988,2081815,2121,0.310098
182,3024,2094054,2157,0.310019
183,2917,2084168,2146,0.313182
184,2973,2093891,2129,0.313497
185,2959,2091459,2135,0.315586
186,2924,2087037,2139,0.317994
187,2929,2085766,2147,0.319867
188,2878,2076074,2149,0.323147
189,3033,2100302,2183,0.321153
190,2925,2095361,2155,0.323546
191,2929,2093236,2145,0.325534
192,2882,2086839,2148,0.328357
193,2892,2085003,2148,0.330326
194,2853,2079455,2154,0.332945
195,2863,2078407,2165,0.334895
196,2889,2080080,2124,0.336437
197,2920,2089653,2121,0.336676
198,2931,2094493,2131,0.337588
199,2882,2085885,2114,0.340609
200,3018,2109933,2144,0.338381
201,2938,2107269,2171,0.340543
202,2931,2106823,2116,0.342423
203,2848,2096370,2113,0.345919
204,2870,2093178,2095,0.348171
205,2968,2108807,2122,0.347228
206,2852,2095007,2129,0.351241
207,2925,2102368,2147,0.351634
208,2931,2108741,2156,0.352302
209,2948,2110574,2155,0.353641
210,2904,2108135,2191,0.355819
211,2868,2102670,2189,0.358467
212,2896,2107703,2160,0.359265
213,2866,2102125,2192,0.361925
214,2967,2118941,2229,0.360721
215,2852,2106246,2176,0.364669
216,2960,2124245,2157,0.363194
217,2919,2124638,2212,0.364809
218,2934,2130927,2202,0.365408
219,2937,2131436,2237,0.367043
220,2911,2128590,2215,0.369179
221,2927,2130843,2197,0.370562
222,2867,2123221,2205,0.373546
223,2862,2119329,2188,0.375923
224,2912,2131450,2195,0.375469
225,2921,2132605,2176,0.376943
226,2849,2125888,2184,0.379893
227,2936,2137940,2174,0.379465
228,2879,2137074,2179,0.381361
229,2900,2141486,2197,0.382201
230,2925,2145458,2205,0.383246
231,2858,2140244,2202,0.385894
232,2871,2135587,2190,0.388371
233,2788,2123925,2178,0.392162
234,2846,2130781,2223,0.392568
235,2887,2140583,2229,0.39243
236,2898,2143592,2252,0.393568
237,2874,2144809,2240,0.395062
238,2890,2149145,2249,0.395945
239,2844,2138945,2234,0.399596
240,2852,2143876,2237,0.400285
241,2895,2148401,2259,0.401002
242,2803,2135034,2229,0.405234
243,2970,2157499,2221,0.40264
244,2854,2145136,2220,0.406658
245,2844,2148937,2224,0.407659
246,2871,2152121,2205,0.408745
247,2774,2140271,2175,0.412661
248,2927,2164093,2166,0.409783
249,2827,2157823,2163,0.412601
250,2852,2155080,2179,0.414728
251,2805,2144813,2213,0.418461
252,2838,2147784,2191,0.419546
253,2804,2146076,2188,0.421526
254,2796,2142316,2224,0.423912
255,2860,2155262,2261,0.423065
256,2841,2154568,2202,0.424847
257,2770,2140148,2230,0.429418
258,2836,2148030,2232,0.429559
259,2865,2150319,2243,0.430712
260,2919,2162924,2278,0.429972
261,2830,2160868,2257,0.432051
262,2783,2151575,2244,0.435611
263,2825,2154049,2268,0.436766
264,2792,2149838,2235,0.439283
265,2761,2142375,2209,0.442486
266,2852,2156897,2207,0.441076
267,2870,2163752,2222,0.44119
268,2777,2153446,2218,0.445105
269,2913,2175517,2252,0.442235
270,2800,2165741,2229,0.445866
271,2784,2159079,2253,0.449005
272,2764,2151643,2211,0.452218
273,2828,2158533,2243,0.452431
274,2787,2157236,2268,0.454446
275,2857,2166689,2272,0.454131
276,2750,2153903,2247,0.458626
277,2782,2159383,2266,0.459077
278,2811,2163555,2273,0.459833
279,2803,2163558,2282,0.461476
280,2905,2182040,2289,0.459199
281,2710,2156931,2287,0.466109
282,2763,2156126,2265,0.468029
283,2721,2148649,2233,0.4713
284,2731,2150547,2240,0.472552
285,2757,2155078,2272,0.473285
286,2726,2149010,2252,0.47638
287,2761,2151811,2246,0.477444
288,2820,2166060,2237,0.475888
289,2751,2156065,2237,0.479728
290,2677,2144277,2226,0.48402
291,2909,2178200,2262,0.478065
292,2744,2159923,2252,0.483732
293,2777,2162505,2257,0.484851
294,2785,2167428,2232,0.485454
295,2759,2167527,2232,0.487103
296,2824,2178723,2236,0.486127
297,2669,2156322,2219,0.492939
298,2815,2172234,2240,0.490883
299,2753,2166987,2238,0.493793
300,2731,2163511,2243,0.496312
301,2705,2155775,2264,0.499706
302,2827,2174716,2293,0.496996
303,2706,2158666,2240,0.502352
304,2681,2153165,2281,0.505375
305,2870,2179418,2310,0.500983
306,2754,2167573,2284,0.505386
307,2789,2170563,2278,0.506244
308,2734,2165626,2281,0.509031
309,2737,2163817,2297,0.511081
310,2805,2172427,2286,0.510672
311,2684,2155764,2243,0.516305
312,2668,2149538,2242,0.519466
313,2753,2162301,2252,0.518083
314,2736,2162950,2252,0.519618
315,2743,2162846,2280,0.521215
316,2748,2164177,2268,0.52245
317,2772,2168451,2266,0.523117
318,2694,2159723,2272,0.526927
319,2673,2153583,2279,0.530126
320,2742,2159456,2269,0.530258
321,2662,2151258,2249,0.533856
322,2643,2146123,2282,0.536827
323,2723,2156877,2299,0.535769
324,2681,2154661,2279,0.537952
325,2744,2164520,2277,0.537092
326,2705,2163075,2271,0.539095
327,2663,2157099,2266,0.542327
328,2709,2162841,2285,0.54253
329,2715,2169878,2290,0.542515
330,2677,2163115,2288,0.545837
331,2696,2166052,2246,0.546651
332,2699,2165322,2240,0.548559
333,2699,2167589,2221,0.549645
334,2739,2177536,2244,0.548755
335,2678,2163569,2203,0.554002
336,2644,2158112,2240,0.557087
337,2717,2168064,2211,0.556233
338,2714,2170579,2197,0.557155
339,2687,2169549,2187,0.559013
340,2713,2176513,2198,0.558889
341,2679,2173628,2192,0.561367
342,2722,2177314,2162,0.562037
343,2641,2162971,2195,0.567481
344,2680,2166100,2191,0.568268
345,2737,2179355,2218,0.566418
346,2663,2167899,2196,0.57103
347,2614,2156896,2196,0.575591
348,2697,2167576,2249,0.574409
349,2647,2163401,2282,0.577228
350,2594,2153399,2263,0.581477
351,2571,2148898,2226,0.584299
352,2613,2148334,2251,0.586082
353,2664,2151412,2245,0.586942
354,2655,2152373,2195,0.588355
355,2680,2158762,2208,0.588325
356,2615,2152594,2187,0.591639
357,2714,2167088,2213,0.589411
358,2655,2161151,2221,0.59268
359,2631,2155500,2205,0.59598
360,2641,2155881,2209,0.597525
361,2679,2162116,2209,0.597493
362,2631,2158304,2242,0.600311
363,2697,2168584,2258,0.599118
364,2662,2169437,2268,0.600496
365,2711,2179670,2255,0.599425
366,2572,2158820,2242,0.606992
367,2710,2175261,2230,0.60399
368,2665,2173862,2243,0.60608
369,2642,2173175,2252,0.607873
370,2528,2152268,2208,0.61547
371,2576,2151097,2203,0.617434
372,2669,2165441,2208,0.614957
373,2571,2151118,2221,0.620857
374,2670,2163562,2244,0.618973
375,2704,2174054,2258,0.617529
376,2684,2176675,2250,0.618514
377,2647,2172944,2251,0.621118
378,2658,2176183,2247,0.621834
379,2605,2168793,2235,0.625717
380,2654,2173029,2248,0.626119
381,2639,2170598,2241,0.62852
382,2590,2162670,2236,0.632439
383,2770,2186612,2247,0.627179
384,2593,2167727,2205,0.634292
385,2588,2162430,2217,0.637573
386,2654,2173113,2254,0.636126
387,2565,2159425,2252,0.641809
388,2590,2158922,2257,0.643487
389,2519,2148564,2273,0.648351
390,2572,2151281,2253,0.649299
391,2611,2158284,2238,0.648783
392,2663,2166536,2259,0.648002
393,2607,2162867,2248,0.650777
394,2559,2156377,2260,0.654313
395,2623,2161067,2278,0.654516
396,2496,2139824,2254,0.662704
397,2573,2147185,2200,0.662146
398,2612,2159177,2221,0.660105
399,2699,2178125,2224,0.655974
400,2587,2171794,2202,0.659466
401,2644,2175398,2222,0.66001
402,2493,2148385,2162,0.669958
403,2592,2156600,2176,0.66897
404,2629,2161037,2163,0.66925
405,2557,2156681,2154,0.67221
406,2579,2158422,2182,0.673211
407,2604,2163027,2159,0.673299
408,2632,2170039,2186,0.67271
409,2553,2161391,2186,0.677043
410,2524,2153519,2165,0.681175
411,2563,2156946,2178,0.681585
412,2628,2166683,2198,0.680182
413,2580,2162353,2194,0.683186
414,2505,2145345,2168,0.690328
415,2599,2154899,2203,0.688955
416,2552,2150587,2212,0.691988
417,2616,2160519,2226,0.690565
418,2543,2150430,2190,0.695479
419,2560,2148921,2192,0.697499
420,2608,2154896,2208,0.69731
421,2578,2152192,2193,0.699854
422,2671,2172417,2182,0.695
423,2532,2154190,2163,0.70245
424,2537,2151470,2152,0.705028
425,2494,2143067,2155,0.709346
426,2551,2152342,2144,0.707936
427,2516,2146079,2137,0.711792
428,2581,2154455,2146,0.710647
429,2526,2149602,2141,0.713794
430,2535,2146740,2120,0.716382
431,2547,2155340,2132,0.715165
432,2631,2172636,2143,0.711128
433,2525,2158758,2143,0.717274
434,2555,2160698,2124,0.718373
435,2511,2152772,2112,0.722598
436,2623,2168592,2136,0.719004
437,2504,2154170,2130,0.725513
438,2579,2163823,2143,0.723936
439,2502,2153719,2118,0.729007
440,2484,2149711,2105,0.731994
441,2530,2151895,2126,0.732779
442,2529,2148134,2146,0.735663
443,2586,2159366,2180,0.733575
444,2535,2157473,2151,0.735874
445,2562,2161356,2157,0.736129
446,2449,2143210,2103,0.743899
447,2500,2143327,2126,0.745576
448,2534,2149782,2130,0.745031
449,2500,2146042,2150,0.747975
450,2498,2147456,2120,0.748946
451,2537,2150428,2124,0.749623
452,2507,2147060,2151,0.752519
453,2535,2149831,2139,0.753239
454,2547,2158489,2156,0.751874
455,2501,2155119,2140,0.754866
456,2503,2151201,2127,0.757994
457,2507,2149729,2155,0.760074
458,2519,2153890,2148,0.760174
459,2475,2149758,2158,0.763234
460,2508,2150038,2168,0.764922
461,2440,2136126,2151,0.771594
462,2490,2141037,2159,0.771483
463,2500,2145392,2164,0.771709
464,2471,2141353,2158,0.774665
465,2446,2133292,2136,0.779482
466,2548,2150164,2161,0.775082
467,2550,2156055,2173,0.774704
468,2477,2148336,2141,0.779184
469,2472,2143042,2153,0.782801
470,2520,2149119,2160,0.782257
471,2443,2139937,2132,0.787231
472,2577,2159684,2143,0.781682
473,2447,2141625,2122,0.789887
474,2467,2144981,2132,0.790345
475,2421,2135725,2124,0.795475
476,2525,2152168,2151,0.791093
477,2500,2148908,2139,0.793953
478,2549,2157405,2136,0.792483
479,2471,2149734,2155,0.796876
480,2437,2144029,2129,0.8007
481,2378,2127512,2115,0.808509
482,2537,2154947,2146,0.799942
483,2400,2136061,2091,0.808667
484,2388,2128259,2104,0.813322
485,2493,2142729,2144,0.809576
486,2391,2127458,2135,0.817114
487,2463,2135925,2164,0.815523
488,2384,2124687,2142,0.821438
489,2476,2134730,2139,0.819269
490,2509,2141342,2158,0.818417
491,2516,2148356,2166,0.817596
492,2499,2147652,2146,0.819425
493,2428,2136743,2135,0.825212
494,2443,2138894,2155,0.825999
495,2444,2134969,2174,0.829264
496,2465,2138073,2158,0.829727
497,2509,2142791,2168,0.829698
498,2450,2134758,2185,0.83455
499,2473,2139648,2199,0.834181
500,2521,2145970,2191,0.833444
501,2414,2132389,2170,0.840388
502,2445,2132496,2193,0.842063
503,2456,2136480,2199,0.842211
504,2404,2131534,2213,0.845768
505,2383,2122556,2228,0.851017
506,2448,2128003,2210,0.850575
507,2373,2115598,2172,0.857151
508,2492,2127381,2181,0.854119
509,2468,2132423,2159,0.853852
510,2445,2130798,2174,0.856133
511,2508,2137889,2182,0.854848
512,2363,2118932,2150,0.86411
513,2394,2121047,2166,0.864864
514,2412,2124645,2180,0.865234
515,2411,2120919,2155,0.868451
516,2396,2117825,2158,0.87136
517,2438,2127541,2166,0.869094
518,2476,2134611,2151,0.86785
519,2404,2129101,2137,0.871801
520,2366,2122103,2149,0.876379
521,2356,2114526,2126,0.881189
522,2389,2117356,2141,0.881613
523,2321,2102508,2135,0.889459
524,2374,2107194,2155,0.889141
525,2372,2104811,2171,0.891885
526,2376,2109409,2167,0.891575
527,2336,2104178,2151,0.895215
528,2342,2101605,2133,0.898114
529,2390,2108319,2131,0.896828
530,2425,2113738,2144,0.896187
531,2453,2124446,2136,0.893518
532,2448,2129873,2160,0.892899
533,2366,2115739,2166,0.900697
534,2395,2119813,2129,0.900816
535,2444,2125616,2161,0.899957
536,2362,2112484,2169,0.907363
537,2378,2112797,2196,0.908953
538,2361,2105209,2174,0.91411
539,2365,2106987,2222,0.914972
540,2404,2113070,2209,0.913987
541,2377,2111427,2204,0.916257
542,2292,2096981,2173,0.924177
543,2437,2109244,2221,0.920528
544,2393,2113385,2222,0.920277
545,2378,2107662,2210,0.924617
546,2400,2113014,2195,0.923978
547,2354,2110387,2188,0.926803
548,2394,2117989,2171,0.925227
549,2370,2114597,2169,0.928498
550,2349,2109048,2170,0.932668
551,2330,2105374,2195,0.936013
552,2348,2106421,2170,0.937335
553,2351,2102881,2146,0.940675
554,2370,2102993,2141,0.94249
555,2360,2102545,2121,0.94446
556,2341,2101109,2131,0.946882
557,2327,2095473,2146,0.951108
558,2378,2106919,2163,0.947468
559,2422,2115907,2153,0.944924
560,2259,2092177,2160,0.957211
561,2365,2099897,2162,0.955373
562,2355,2100088,2161,0.956938
563,2303,2093669,2183,0.961714
564,2384,2106229,2198,0.95756
565,2297,2094734,2182,0.964696
566,2401,2106775,2185,0.960975
567,2333,2099838,2155,0.96594
568,2317,2098813,2168,0.968097
569,2339,2095434,2125,0.971244
570,2368,2102407,2123,0.969718
571,2327,2094544,2133,0.975052
572,2262,2079367,2134,0.983935
573,2324,2087247,2165,0.981857
574,2338,2087208,2164,0.983516
575,2315,2087209,2137,0.98525
576,2326,2089763,2152,0.985726
577,2296,2091810,2121,0.986408
578,2312,2091356,2102,0.988244
579,2387,2106060,2137,0.98308
580,2253,2087751,2140,0.993214
581,2322,2092547,2162,0.992635
582,2302,2087150,2136,0.99677
583,2293,2082747,2123,1.00066
584,2378,2094895,2127,0.99659
585,2323,2091982,2120,0.999574
586,2351,2093658,2142,1.00039
587,2283,2084373,2128,1.00666
588,2334,2089305,2135,1.00611
589,2284,2081656,2142,1.01143
590,2286,2076797,2134,1.01555
591,2395,2092316,2128,1.00984
592,2306,2083687,2111,1.01578
593,2369,2093506,2118,1.01269
594,2364,2096557,2130,1.01301
595,2273,2085675,2093,1.02009
596,2343,2091007,2122,1.01929
597,2252,2078479,2106,1.02711
598,2302,2084935,2110,1.02564
599,2312,2088693,2110,1.02553
600,2257,2080352,2104,1.03142
601,2249,2074943,2144,1.03572
602,2254,2073534,2161,1.03801
603,2367,2086030,2168,1.03357
604,2296,2082203,2136,1.03721
605,2305,2083102,2183,1.03825
606,2235,2069161,2145,1.047
607,2301,2077015,2166,1.04497
608,2287,2076611,2143,1.0468
609,2282,2076682,2171,1.04836
610,2302,2080599,2185,1.04813
611,2259,2073061,2147,1.05367
612,2296,2076382,2152,1.05374
613,2284,2073594,2146,1.05686
614,2254,2070963,2133,1.05991
615,2301,2075244,2159,1.05948
616,2277,2075412,2126,1.06115
617,2320,2078778,2141,1.06104
618,2279,2076518,2133,1.06394
619,2302,2078375,2147,1.06475
620,2313,2082220,2170,1.0645
621,2257,2076275,2162,1.06923
622,2323,2084502,2153,1.06686
623,2324,2088243,2173,1.06658
624,2247,2075620,2138,1.07463
625,2286,2076562,2159,1.07596
626,2243,2073334,2108,1.07951
627,2281,2072898,2134,1.08148
628,2243,2071309,2143,1.08404
629,2249,2069923,2157,1.08644
630,2279,2072581,2131,1.08694
631,2220,2064687,2124,1.09282
632,2269,2072620,2149,1.09027
633,2195,2064739,2140,1.09616
634,2220,2062646,2119,1.09907
635,2269,2069045,2162,1.09738
636,2256,2066526,2141,1.10068
637,2221,2061237,2137,1.10524
638,2146,2046232,2100,1.11506
639,2223,2053765,2111,1.11284
640,2337,2074061,2147,1.10366
641,2247,2066875,2154,1.10936
642,2257,2068097,2149,1.11034
643,2222,2060840,2152,1.11615
644,2230,2059871,2141,1.11837
645,2164,2046260,2128,1.12735
646,2290,2061847,2145,1.12056
647,2216,2052637,2128,1.12719
648,2234,2053129,2125,1.12854
649,2274,2061372,2112,1.12581
650,2205,2053262,2130,1.13207
651,2211,2053935,2114,1.13354
652,2182,2046705,2132,1.13923
653,2283,2061063,2145,1.13297
654,2258,2061550,2113,1.1344
655,2194,2054647,2076,1.14007
656,2227,2052949,2077,1.14273
657,2240,2056912,2090,1.14219
658,2246,2061876,2099,1.14108
659,2250,2061603,2072,1.14293
660,2323,2074670,2118,1.13751
661,2286,2074830,2112,1.13918
662,2195,2058316,2123,1.15002
663,2258,2064949,2109,1.14807
664,2216,2053724,2112,1.15617
665,2229,2055491,2089,1.15694
666,2217,2052767,2126,1.1602
667,2217,2051509,2125,1.16263
668,2228,2049944,2110,1.16494
669,2202,2045647,2087,1.16904
670,2252,2055200,2106,1.1652
671,2166,2044354,2077,1.17299
672,2145,2037434,2100,1.17871
673,2192,2038965,2098,1.17981
674,2202,2041581,2091,1.18019
675,2198,2041992,2072,1.18154
676,2186,2037865,2053,1.18559
677,2163,2036300,2067,1.18824
678,2206,2042055,2065,1.18666
679,2217,2043738,2057,1.1875
680,2187,2037155,2044,1.19307
681,2121,2027664,2020,1.20048
682,2210,2039754,2060,1.19514
683,2161,2037085,2060,1.19868
684,2211,2040757,2099,1.1982
685,2197,2040033,2055,1.20047
686,2170,2035962,2073,1.20477
687,2207,2043907,2073,1.20179
688,2172,2040119,2093,1.20585
689,2208,2043362,2082,1.20572
690,2213,2046542,2101,1.20575
691,2185,2041650,2101,1.21039
692,2169,2035119,2105,1.21598
693,2154,2028146,2073,1.22201
694,2172,2027256,2056,1.22432
695,2125,2019436,2038,1.23076
696,2131,2017963,2006,1.23348
697,2112,2014817,2017,1.23714
698,2166,2023997,2017,1.2333
699,2163,2026211,2040,1.2337
700,2146,2022121,2025,1.23804
701,2143,2023428,2036,1.23908
702,2141,2020023,2023,1.243
703,2115,2013621,2016,1.24869
704,2151,2016498,2032,1.24862
705,2142,2014111,1992,1.25187
706,2180,2017237,2033,1.25183
707,2196,2021206,1999,1.25106
708,2140,2015724,1995,1.25625
709,2186,2020572,1987,1.25504
710,2117,2010667,1948,1.26294
711,2124,2009946,1956,1.26521
712,2136,2009803,1987,1.26697
713,2119,2008483,2005,1.2697
714,2168,2017665,2011,1.26564
715,2140,2015813,1984,1.26836
716,2127,2014982,1973,1.27082
717,2206,2025064,2001,1.26623
718,2196,2027779,1991,1.26621
719,2141,2020199,1986,1.27264
720,2128,2016760,1985,1.27674
721,2136,2017309,1971,1.27803
722,2137,2012263,1944,1.28298
723,2180,2019978,1944,1.27996
724,2146,2017835,1961,1.28317
725,2190,2027634,1953,1.27866
726,2120,2015735,1992,1.288
727,2131,2016069,1959,1.28947
728,2160,2017143,1966,1.29066
729,2051,1999500,1949,1.30391
730,2096,1999150,1944,1.30599
731,2098,2001174,1981,1.30636
732,2186,2013618,1995,1.30017
733,2119,2008889,2022,1.30493
734,2091,2004518,2002,1.30945
735,2124,2004882,1995,1.31086
736,2123,2006968,2001,1.31126
737,2137,2009716,1998,1.31137
738,2175,2016382,2014,1.30885
739,2129,2012916,1982,1.31275
740,2177,2018032,2016,1.31117
741,2127,2011526,2002,1.31722
742,2097,2004898,1996,1.32332
743,2065,1996326,1964,1.33077
744,2044,1986973,1960,1.33901
745,2117,1995635,1975,1.33477
746,1990,1977424,1955,1.34917
747,2023,1976137,1968,1.35188
748,2108,1986253,1999,1.34684
749,2160,1999415,1999,1.33983
750,2100,1994763,1979,1.34487
751,2058,1989546,1973,1.35015
752,2143,2002664,1953,1.34316
753,2085,1994607,1954,1.35033
754,2123,1996253,1996,1.35124
755,2055,1985481,1953,1.36039
756,2037,1979445,1921,1.36631
757,2116,1984626,1920,1.36447
758,2111,1991026,1934,1.36174
759,2071,1985363,1959,1.36736
760,2065,1982898,1960,1.37092
761,2096,1988518,1988,1.36902
762,2085,1989082,1985,1.37048
763,2146,1998574,1991,1.3659
764,2139,2001378,1968,1.36577
765,2077,1992773,1972,1.37341
766,2023,1981640,1951,1.38284
767,2044,1980610,1981,1.38535
768,2058,1978958,1981,1.3883
769,2032,1974558,1981,1.39316
770,2102,1986373,1968,1.38664
771,2095,1987925,1990,1.3875
772,2054,1983793,1963,1.39235
773,2056,1981012,1987,1.39604
774,2060,1979806,1989,1.39854
775,2054,1975375,1989,1.40308
776,2066,1977700,2000,1.40332
777,2132,1988264,2004,1.39758
778,2037,1975420,1982,1.40834
779,2130,1985677,2016,1.40276
780,2049,1977570,2011,1.41017
781,2064,1977307,2009,1.41209
782,2098,1981266,1977,1.41096
783,2140,1988485,1987,1.40764
784,2084,1982098,1988,1.41416
